country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,continent,vaccination_rate,death_rate_per_million,country_avg_vaccination_rate,country_avg_death_rate,continent_avg_vaccination_rate,continent_avg_death_rate
Afghanistan,AFG,2021-06-22,765890.0,582128.0,183762.0,78,40146987.0,1.449991751560335,Asia,0.4577230166737046,1.94286061865614,0.41021406721080744,1.0813206158131456,23.2444639828785,1.6257203533003144
Afghanistan,AFG,2021-06-27,835694.0,649434.0,186260.0,56,40146987.0,1.6176406961747838,Asia,0.4639451523472982,1.3948742903172286,0.41021406721080744,1.0813206158131456,23.2444639828785,1.6257203533003144
Afghanistan,AFG,2021-06-30,886854.0,699200.0,187654.0,77,40146987.0,1.7416001853389398,Asia,0.4674173929914093,1.9179521491861893,0.41021406721080744,1.0813206158131456,23.2444639828785,1.6257203533003144
Afghanistan,AFG,2021-07-05,915671.0,726349.0,189322.0,84,40146987.0,1.809224189102908,Asia,0.471572125698997,2.0923114354758425,0.41021406721080744,1.0813206158131456,23.2444639828785,1.6257203533003144
Afghanistan,AFG,2021-07-07,934463.0,735213.0,199250.0,55,40146987.0,1.8313030564410724,Asia,0.4963012541887639,1.369965820847278,0.41021406721080744,1.0813206158131456,23.2444639828785,1.6257203533003144
Afghanistan,AFG,2021-07-11,962093.0,742934.0,219159.0,86,40146987.0,1.850534885718821,Asia,0.5458915260564884,2.1421283744157438,0.41021406721080744,1.0813206158131456,23.2444639828785,1.6257203533003144
Albania,ALB,2021-02-02,550.0,549.0,1.0,13,2871065.0,0.0191218241314634,Europe,3.4830280749477984e-05,4.527936497432138,17.953533354455605,1.150209271261831,24.78207907735958,3.0760247467090363
Albania,ALB,2021-02-09,1127.0,689.0,438.0,12,2871065.0,0.0239980634363903,Europe,0.015255662968271355,4.179633689937358,17.953533354455605,1.150209271261831,24.78207907735958,3.0760247467090363
Albania,ALB,2021-02-17,1701.0,1090.0,611.0,15,2871065.0,0.037965006016931,Europe,0.021281301537931046,5.224542112421697,17.953533354455605,1.150209271261831,24.78207907735958,3.0760247467090363
Albania,ALB,2021-02-18,3049.0,2438.0,611.0,18,2871065.0,0.0849162244672273,Europe,0.021281301537931046,6.269450534906037,17.953533354455605,1.150209271261831,24.78207907735958,3.0760247467090363
Albania,ALB,2021-02-22,6728.0,6073.0,655.0,13,2871065.0,0.2115242949915797,Europe,0.02281383389090808,4.527936497432138,17.953533354455605,1.150209271261831,24.78207907735958,3.0760247467090363
Angola,AGO,2021-05-12,626572.0,586377.0,40195.0,3,34299088.0,1.7095993922637245,Africa,0.11718970486912073,0.087465882474776,2.075162943941,0.18222058848911665,6.7162313205294755,1.7302538308583773
Angola,AGO,2021-05-18,681502.0,606287.0,75215.0,18,34299088.0,1.767647582932817,Africa,0.21929154501134257,0.524795294848656,2.075162943941,0.18222058848911665,6.7162313205294755,1.7302538308583773
Angola,AGO,2021-05-21,757535.0,630984.0,126551.0,8,34299088.0,1.8396524129154688,Africa,0.36896316310217925,0.23324235326606935,2.075162943941,0.18222058848911665,6.7162313205294755,1.7302538308583773
Angola,AGO,2021-05-26,859979.0,663049.0,196930.0,4,34299088.0,1.9331388636339253,Africa,0.574155207858588,0.11662117663303467,2.075162943941,0.18222058848911665,6.7162313205294755,1.7302538308583773
Angola,AGO,2021-05-31,909215.0,679034.0,230181.0,7,34299088.0,1.9797436013459015,Africa,0.6710994764642139,0.2040870591078107,2.075162943941,0.18222058848911665,6.7162313205294755,1.7302538308583773
Argentina,ARG,2021-01-20,247933.0,243539.0,4394.0,425,45745417.0,0.5323790140551129,South America,0.009605333797700434,9.2905481657321,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-21,265724.0,249372.0,16352.0,234,45745417.0,0.5451300181611636,South America,0.03574565731907089,5.115266519485438,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-22,279602.0,254456.0,25146.0,150,45745417.0,0.5562436997787122,South America,0.05496944098247045,3.279016999670153,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-23,288064.0,258876.0,29188.0,139,45745417.0,0.5659058698710737,South America,0.06380529879091494,3.038555753027675,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-24,292023.0,260036.0,31987.0,220,45745417.0,0.5684416430174852,South America,0.06992394451229945,4.809224932849557,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-25,292386.0,260122.0,32264.0,162,45745417.0,0.568629639992133,South America,0.07052946965157188,3.541338359643765,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-26,305880.0,266969.0,38911.0,90,45745417.0,0.5835972595899607,South America,0.08505988698277687,1.9674101998020919,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-27,318033.0,272323.0,45710.0,207,45745417.0,0.59530116426745,South America,0.09992257803661511,4.525043459544811,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-28,327999.0,276548.0,51451.0,219,45745417.0,0.6045370621498543,South America,0.11247246910001936,4.787364819518423,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-29,344034.0,278451.0,65583.0,182,45745417.0,0.6086970417167692,South America,0.14336518125957842,3.9785406262664518,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-01-30,366384.0,281023.0,85361.0,166,45745417.0,0.614319462865537,South America,0.18660011340589594,3.6287788129683025,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-01,375851.0,281577.0,94274.0,156,45745417.0,0.6155305131440817,South America,0.206084032417936,3.4101776796569587,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-03,396562.0,284196.0,112366.0,275,45745417.0,0.6212556768255058,South America,0.24563334945662427,6.011531166061947,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-04,444018.0,297717.0,146301.0,177,45745417.0,0.6508127360605326,South America,0.3198156440458287,3.86924005961078,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-06,471383.0,307501.0,163882.0,161,45745417.0,0.6722006709437145,South America,0.358247909293296,3.5194782463126306,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-07,501152.0,319316.0,181836.0,285,45745417.0,0.6980283948444497,South America,0.39749555676801457,6.23013229937329,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-08,511582.0,322318.0,189264.0,125,45745417.0,0.7045908008664562,South America,0.4137332489503812,2.732514166391794,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-09,513178.0,322975.0,190203.0,61,45745417.0,0.7060270103123117,South America,0.4157859135921747,1.3334669131991954,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-10,535303.0,337772.0,197531.0,227,45745417.0,0.7383734200083912,South America,0.43180500464122995,4.962245726167498,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-11,572928.0,362649.0,210279.0,158,45745417.0,0.7927548239422542,South America,0.4596722771157601,3.4538979063192277,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-12,591632.0,368023.0,223609.0,118,45745417.0,0.8045024488464056,South America,0.4888118081861621,2.579493373073854,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-13,606245.0,371629.0,234616.0,200,45745417.0,0.8123852057136128,South America,0.5128732349297417,4.37202266622687,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-14,609605.0,372122.0,237483.0,314,45745417.0,0.8134629093008378,South America,0.5191405294217779,6.864075585976186,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-15,609791.0,372181.0,237610.0,48,45745417.0,0.8135918839694914,South America,0.5194181528610833,1.049285439894449,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-16,611169.0,373253.0,237916.0,0,45745417.0,0.815935288118589,South America,0.5200870723290161,0.0,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-17,612322.0,374002.0,238320.0,91,45745417.0,0.8175726106070911,South America,0.5209702209075939,1.9892703131332259,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-18,635583.0,392399.0,243184.0,105,45745417.0,0.8577886611023788,South America,0.5316029800318576,2.295311899769107,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-19,668654.0,414958.0,253696.0,184,45745417.0,0.9071028907660847,South America,0.554582331165546,4.022260852928721,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-20,707148.0,445614.0,261534.0,241,45745417.0,0.9741172541940104,South America,0.5717162879944891,5.26828731280338,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
Argentina,ARG,2021-02-21,720267.0,456929.0,263338.0,143,45745417.0,0.9988519724281888,South America,0.5756598524394257,3.125996206352212,14.482184076108716,5.567738718214432,20.998690731896094,6.493491552577863
